txn_id,txn_date,txn_time,from_account,from_name,to_account,to_name,amount_inr,txn_type,channel,sub_network,flag,notes
TXN-CYH-22658,External_Victim,A3132,4314775.25,INR,2025-10-21T23:56:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22659,External_Victim,A3132,4314775.25,INR,2025-09-23T20:39:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22660,A3132,A2020,8198072.97,INR,2025-12-05T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22661,External_Victim,A3133,3044861.01,INR,2025-11-16T10:20:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22662,External_Victim,A3133,3044861.01,INR,2025-10-16T22:31:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22663,A3133,A2027,5785235.92,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22664,External_Victim,A3134,3793968.64,INR,2025-08-30T20:40:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22665,External_Victim,A3134,3793968.64,INR,2025-11-02T12:45:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22666,A3134,A2020,7208540.42,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22667,External_Victim,A3135,4221054.70,INR,2025-08-09T08:58:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22668,External_Victim,A3135,4221054.70,INR,2025-09-28T01:31:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22669,A3135,A2022,8020003.93,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22670,External_Victim,A3136,4233741.98,INR,2025-09-10T08:06:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22671,External_Victim,A3136,4233741.98,INR,2025-08-11T20:34:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22672,A3136,A2014,8044109.77,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22673,External_Victim,A3137,4846632.19,INR,2025-10-01T08:09:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22674,External_Victim,A3137,4846632.19,INR,2025-08-04T13:40:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22675,A3137,A2012,9208601.15,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22676,External_Victim,A3138,2758088.36,INR,2025-08-15T16:39:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22677,External_Victim,A3138,2758088.36,INR,2025-09-21T16:01:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22678,A3138,A2012,5240367.88,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22679,External_Victim,A3139,4819039.29,INR,2025-12-14T03:27:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22680,External_Victim,A3139,4819039.29,INR,2025-08-05T07:23:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22681,A3139,A2037,9156174.65,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22682,External_Victim,A3140,4187227.71,INR,2025-08-17T18:11:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22683,External_Victim,A3140,4187227.71,INR,2025-08-06T11:47:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22684,A3140,A2034,7955732.65,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22685,External_Victim,A3141,3229226.06,INR,2025-10-24T16:00:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22686,External_Victim,A3141,3229226.06,INR,2025-09-22T03:52:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22687,A3141,A2040,6135529.52,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22688,External_Victim,A3142,3708771.43,INR,2025-08-20T09:24:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22689,External_Victim,A3142,3708771.43,INR,2025-10-17T12:47:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22690,A3142,A2033,7046665.72,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22691,External_Victim,A3143,3313240.14,INR,2025-10-06T21:15:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22692,External_Victim,A3143,3313240.14,INR,2025-10-13T16:37:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22693,A3143,A2017,6295156.27,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22694,External_Victim,A3144,3095949.39,INR,2025-09-18T18:00:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22695,External_Victim,A3144,3095949.39,INR,2025-09-27T02:31:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22696,A3144,A2034,5882303.84,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22697,External_Victim,A3145,4583180.39,INR,2025-08-13T05:13:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22698,External_Victim,A3145,4583180.39,INR,2025-10-29T18:16:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22699,A3145,A2008,8708042.73,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22700,External_Victim,A3146,3263732.19,INR,2025-08-31T17:30:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22701,External_Victim,A3146,3263732.19,INR,2025-11-28T10:15:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22702,A3146,A2016,6201091.17,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22703,External_Victim,A3147,2701344.07,INR,2025-09-02T13:41:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22704,External_Victim,A3147,2701344.07,INR,2025-09-24T19:37:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22705,A3147,A2031,5132553.73,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22706,External_Victim,A3148,3676565.73,INR,2025-11-08T17:25:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22707,External_Victim,A3148,3676565.73,INR,2025-08-05T16:42:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22708,A3148,A2039,6985474.89,INR,2025-12-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22709,External_Victim,A3149,4142268.96,INR,2025-08-01T23:03:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22710,External_Victim,A3149,4142268.96,INR,2025-12-10T02:11:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22711,A3149,A2027,7870311.02,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22712,External_Victim,A3150,2666327.09,INR,2025-10-31T23:10:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22713,External_Victim,A3150,2666327.09,INR,2025-09-22T22:08:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22714,A3150,A2028,5066021.48,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22715,External_Victim,A3151,3550035.57,INR,2025-12-02T06:31:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22716,External_Victim,A3151,3550035.57,INR,2025-10-29T08:55:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22717,A3151,A2041,6745067.59,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22718,External_Victim,A3152,2928499.25,INR,2025-10-16T07:33:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22719,External_Victim,A3152,2928499.25,INR,2025-11-04T01:05:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22720,A3152,A2025,5564148.57,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22721,External_Victim,A3153,4662412.72,INR,2025-10-07T05:29:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22722,External_Victim,A3153,4662412.72,INR,2025-12-05T22:22:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22723,A3153,A2029,8858584.16,INR,2025-12-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22724,External_Victim,A3154,4202859.08,INR,2025-09-21T18:52:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22725,External_Victim,A3154,4202859.08,INR,2025-12-06T07:18:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22726,A3154,A2033,7985432.25,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22727,External_Victim,A3155,2885925.44,INR,2025-09-22T05:35:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22728,External_Victim,A3155,2885925.44,INR,2025-08-22T22:18:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22729,A3155,A2037,5483258.34,INR,2025-12-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22730,External_Victim,A3156,4281907.97,INR,2025-09-23T23:27:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22731,External_Victim,A3156,4281907.97,INR,2025-10-24T04:24:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22732,A3156,A2037,8135625.14,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22733,External_Victim,A3157,3944561.55,INR,2025-11-21T11:54:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22734,External_Victim,A3157,3944561.55,INR,2025-12-11T11:27:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22735,A3157,A2023,7494666.94,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22736,External_Victim,A3158,2506450.76,INR,2025-08-10T14:13:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22737,External_Victim,A3158,2506450.76,INR,2025-09-22T21:02:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22738,A3158,A2045,4762256.45,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22739,External_Victim,A3159,4103264.49,INR,2025-10-08T16:17:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22740,External_Victim,A3159,4103264.49,INR,2025-10-13T13:38:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22741,A3159,A2006,7796202.52,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22742,External_Victim,A3160,2773757.63,INR,2025-11-26T20:45:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22743,External_Victim,A3160,2773757.63,INR,2025-10-30T17:32:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22744,A3160,A2013,5270139.49,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22745,External_Victim,A3161,3232129.38,INR,2025-11-04T22:09:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22746,External_Victim,A3161,3232129.38,INR,2025-08-08T06:35:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22747,A3161,A2045,6141045.82,INR,2025-12-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22748,External_Victim,A3162,2585224.09,INR,2025-10-26T13:24:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22749,External_Victim,A3162,2585224.09,INR,2025-10-22T01:39:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22750,A3162,A2028,4911925.76,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22751,External_Victim,A3163,4130090.04,INR,2025-08-24T18:23:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22752,External_Victim,A3163,4130090.04,INR,2025-12-08T15:28:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22753,A3163,A2043,7847171.08,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22754,External_Victim,A3164,4305533.34,INR,2025-11-19T19:47:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22755,External_Victim,A3164,4305533.34,INR,2025-10-17T14:06:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22756,A3164,A2021,8180513.35,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22757,External_Victim,A3165,2641098.58,INR,2025-11-23T20:30:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22758,External_Victim,A3165,2641098.58,INR,2025-08-25T09:24:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22759,A3165,A2006,5018087.30,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22760,External_Victim,A3166,2537276.30,INR,2025-11-17T00:36:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22761,External_Victim,A3166,2537276.30,INR,2025-11-16T15:48:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22762,A3166,A2036,4820824.97,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22763,External_Victim,A3167,3475281.80,INR,2025-09-30T18:57:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22764,External_Victim,A3167,3475281.80,INR,2025-11-22T20:23:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22765,A3167,A2028,6603035.42,INR,2025-12-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22766,External_Victim,A3168,4897305.82,INR,2025-08-19T21:34:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22767,External_Victim,A3168,4897305.82,INR,2025-08-09T09:44:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22768,A3168,A2009,9304881.06,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22769,External_Victim,A3169,3327038.83,INR,2025-11-21T02:41:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22770,External_Victim,A3169,3327038.83,INR,2025-08-30T05:17:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22771,A3169,A2016,6321373.77,INR,2025-12-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22772,External_Victim,A3170,3824566.86,INR,2025-08-29T17:47:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22773,External_Victim,A3170,3824566.86,INR,2025-09-27T14:26:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22774,A3170,A2038,7266677.03,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22775,External_Victim,A3171,4400324.78,INR,2025-11-26T19:33:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22776,External_Victim,A3171,4400324.78,INR,2025-11-01T12:10:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22777,A3171,A2017,8360617.09,INR,2025-11-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22778,External_Victim,A3172,4827951.64,INR,2025-10-30T21:17:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22779,External_Victim,A3172,4827951.64,INR,2025-12-14T03:01:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22780,A3172,A2041,9173108.11,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22781,External_Victim,A3173,4611980.61,INR,2025-11-05T13:44:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22782,External_Victim,A3173,4611980.61,INR,2025-08-12T06:32:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22783,A3173,A2011,8762763.15,INR,2025-12-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22784,External_Victim,A3174,4608799.37,INR,2025-11-20T22:46:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22785,External_Victim,A3174,4608799.37,INR,2025-11-04T16:54:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22786,A3174,A2009,8756718.80,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22787,External_Victim,A3175,4699215.00,INR,2025-08-23T21:15:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22788,External_Victim,A3175,4699215.00,INR,2025-11-03T18:22:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22789,A3175,A2030,8928508.51,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22790,External_Victim,A3176,4215095.76,INR,2025-12-08T17:03:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22791,External_Victim,A3176,4215095.76,INR,2025-10-18T06:18:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22792,A3176,A2026,8008681.94,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22793,External_Victim,A3177,2684512.28,INR,2025-08-10T17:17:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22794,External_Victim,A3177,2684512.28,INR,2025-10-01T01:03:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22795,A3177,A2016,5100573.33,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22796,External_Victim,A3178,4659652.13,INR,2025-08-17T16:56:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22797,External_Victim,A3178,4659652.13,INR,2025-09-25T16:25:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22798,A3178,A2045,8853339.04,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22799,External_Victim,A3179,3595607.68,INR,2025-09-15T00:07:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22800,External_Victim,A3179,3595607.68,INR,2025-10-22T13:35:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22801,A3179,A2036,6831654.59,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22802,External_Victim,A3180,3239355.07,INR,2025-11-18T11:24:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22803,External_Victim,A3180,3239355.07,INR,2025-10-17T10:41:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22804,A3180,A2010,6154774.63,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22805,External_Victim,A3181,4954798.24,INR,2025-11-17T09:59:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22806,External_Victim,A3181,4954798.24,INR,2025-09-23T15:39:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22807,A3181,A2031,9414116.66,INR,2025-12-01T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22808,External_Victim,A3182,4120707.05,INR,2025-09-05T10:38:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22809,External_Victim,A3182,4120707.05,INR,2025-10-19T11:09:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22810,A3182,A2040,7829343.39,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22811,External_Victim,A3183,4798818.65,INR,2025-11-11T00:46:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22812,External_Victim,A3183,4798818.65,INR,2025-08-15T06:36:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22813,A3183,A2038,9117755.43,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22814,External_Victim,A3184,3644745.60,INR,2025-10-18T20:40:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22815,External_Victim,A3184,3644745.60,INR,2025-08-04T01:08:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22816,A3184,A2010,6925016.63,INR,2025-12-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22817,External_Victim,A3185,4238431.98,INR,2025-10-21T07:24:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22818,External_Victim,A3185,4238431.98,INR,2025-09-30T19:08:34,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22819,A3185,A2014,8053020.77,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22820,External_Victim,A3186,2753624.27,INR,2025-08-07T23:46:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22821,External_Victim,A3186,2753624.27,INR,2025-09-03T03:14:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22822,A3186,A2009,5231886.12,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22823,External_Victim,A3187,3954258.03,INR,2025-09-17T06:25:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22824,External_Victim,A3187,3954258.03,INR,2025-12-08T14:11:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22825,A3187,A2012,7513090.27,INR,2025-12-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22826,External_Victim,A3188,3241622.13,INR,2025-09-17T02:57:35,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22827,External_Victim,A3188,3241622.13,INR,2025-08-27T11:40:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22828,A3188,A2030,6159082.05,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22829,External_Victim,A3189,3418534.23,INR,2025-10-07T01:03:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22830,External_Victim,A3189,3418534.23,INR,2025-08-30T05:45:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22831,A3189,A2036,6495215.03,INR,2025-12-08T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22832,External_Victim,A3190,2918952.32,INR,2025-09-20T23:06:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22833,External_Victim,A3190,2918952.32,INR,2025-10-23T23:36:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22834,A3190,A2022,5546009.42,INR,2025-12-12T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22835,External_Victim,A3191,2690076.02,INR,2025-08-31T03:37:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22836,External_Victim,A3191,2690076.02,INR,2025-08-07T08:26:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22837,A3191,A2042,5111144.44,INR,2025-12-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22838,External_Victim,A3192,4018628.10,INR,2025-08-28T23:36:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22839,External_Victim,A3192,4018628.10,INR,2025-09-10T13:33:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22840,A3192,A2016,7635393.40,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22841,External_Victim,A3193,2553053.04,INR,2025-10-11T01:31:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22842,External_Victim,A3193,2553053.04,INR,2025-08-23T17:49:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22843,A3193,A2037,4850800.78,INR,2025-12-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22844,External_Victim,A3194,3085004.82,INR,2025-10-23T17:17:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22845,External_Victim,A3194,3085004.82,INR,2025-12-07T23:26:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22846,A3194,A2045,5861509.15,INR,2025-12-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-22847,External_Victim,A3195,3354890.50,INR,2025-11-13T05:09:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22848,External_Victim,A3195,3354890.50,INR,2025-11-09T11:38:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-22849,A3195,A2015,6374291.94,INR,2025-12-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
